cluster_id,topic_name,description,keywords,n_items,examples,created_at,last_updated_at
1088,Size Quality Good,"Feedbacks about: ""size, good quality"", ""good size, quality"", ""nice size, purpose"".","size, quality, good, nice, purpose, okay",8651,"Easy to hang. Nice size. Not the prettiest shelf but serves the purpose. || To small for size 12... not good quality || Nice socks, they seem a little larger than the size posted- other than that good quality || These are just okay quality, but difficult to find this size so using them for now. Might be better for lighter weight f || Opens some can nicely, but not all. It depends on the size of the lip of the can--if too thick, it will not work. It is ",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
546,Package,"Feedbacks about: ""package"".",package,584,Very displeased. Opened up package and only 3 out of the 5 worked. So 2 of them aren't going to do me any good. || The package was way to big for this package. || I never received my package || Never received my package am really disappointed || They are kind of small barely contain my package but are very sexy,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
877,Toy Kid Cara,"Feedbacks about: ""toy, kid"", ""toy, cara"", ""toy, review"".","toy, kid, cara, review, amazing, great",581,"Toy, Cara, Miss Lovie and Little Lovie plus all the others people in this story just warms your heart. Such loving and c || I would recommend this toy for kids 4 and under || Thank goodness I like to make sure toys work before giving them to kids. Because this didn't. Even tried two sets of bat || I really recommend this toy! My kids really enjoyed it 😍 good quality and details || I bought this toy based on reviews. I wanted a large dildo, and it is! That part is great but it is too smooth, I was ho",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
788,Treat Medicine Medication,"Feedbacks about: ""treat"", ""medicine"", ""medication, doctor"".","treat, medicine, medication, doctor, vet, med",576,"It's not designed to seal tightly so the medicine leaks out. || These are so much better than what comes with my medication from the doctor. This are sharp and much easier to insert. || We love it! It looks amazing and is large enough for all our treats. || She loves these treats || My vet uses these as treats in their office. Our dogs and cat love them! I feel less guilty giving them snacks, since th",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
871,Great Service,"Feedbacks about: ""great service, product"", ""great service, great product"".","great, service",541,Product was delivered on time and as advertised... simply love this running belt ... thanks for the great service and pr || I'm so glad to have found this product that comes with great service. Being born in Eastern Europe I was used to drink b || The product doesn’t seem to repel mosquitoes even after 2 weeks of priming. We ended up using one of those chemical repe || Ordered this product for my cat before leaving out of town (back in December). The day I received the product and tried  || Product did what it was advertised to do. Great customer service!,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
482,Timer Minute Hour,"Feedbacks about: ""timer"", ""minute"", ""timer, hour"".","timer, minute, hour",524,The timer arrived quickly and was not too difficult to setup. So far we are happy with the timer and are looking forward || This is super cute. It has a timer that will shut it off automatically. Works well. || Very nice simple timer. Basic but nice and loud || Worked good for 3 or 4 weeks and then the timer froze up. || I liked them a lot. I had them on a timer so that they'd be on when I come home & they were on for several hours a night,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
494,Heat Review Heats,"Feedbacks about: ""heat"", ""heat, review"", ""heats"".","heat, review, heats",513,Did not heat up at all || It fell apart under heat. Quite disappointed. || Very easy to operate. It does throw off quite a bit of heat but I didn’t mind that || Not so hot I was expecting more heat || Looks Real Not much heat,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
793,Pain,"Feedbacks about: ""pain"".",pain,512,"Perfect fit. Its a pain tying to remove stock one but easy to install new one looks good too || They are fashionable and work. They help with your pain but it does keep it away. It just make it bareable. || It’s great that these are compostable, but I won’t buy them again. They have nothing to tie the top or anything together || Very thought provoking. I can't imagine her pain... || Love this. I immediately felt relieved of back pain",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
638,Waste Money,"Feedbacks about: ""waste, money"".","waste, money",492,"Waste of money. Out the packaging the sound was crackly and after a week they were completely done. I used them once for || Seems like a waste of money. It did not spiralize as shown in the pictures. The veggies came out as one long chunk as op || Waste of money and time. Oh my gosh, this stuff is so hard to apply, I gave up after trying for ten min. You have to try || These were really a waste of money...they don't stay put or they get buried way deep between the cusion and the back or  || Worst modem/router I've ever owned. What a waste of money.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
910,Cabinet Shelf Kitchen,"Feedbacks about: ""shelf, kitchen"", ""pan, cabinet"", ""cabinet, sauder"".","cabinet, shelf, kitchen, pan, sauder, stuff",491,"Very strong, worked perfectly for shelves in our kitchen, not at all afraid to put fragile things on them. || This is perfect for my pans -- I have it sideways as it was too high for my cabinet. It is great having the pans very or || The cabinet was shipped to me directly from Sauder. It arrived with the box destroyed and taped together and most of the || Not what I thought it was way to expensive for one shelf and the stuff to install from China. Very disappointed. Will no || The cabinet was sturdy and helped pull the room together but all of the stickers were put on wrong so the map didn't lin",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
727,Bracelet Necklace Beautiful,"Feedbacks about: ""necklace, bracelet"", ""bracelet, necklace"", ""bracelet, jewelry set"".","bracelet, necklace, beautiful, jewelry, set, chain",426,"I never received the bracelet. I kept forgetting to inform you all. and the Necklace turn dark..Tarnished.. || The necklace and bracelet are costume jewelry. They aren't high quality, but are nicer than you would expect for the pri || This is a necklace that was wrapped around to look like a bracelet || I never rec'd this bracelet and other jewelry sets that I paid for, || I liked how timely the item arrived and how well it was packaged. I thought that the bracelet would be a bit bigger bein",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
832,Trip,"Feedbacks about: ""trip"".",trip,415,"Took 3 weeks longer than what it said to deliver. I was already back from my trip. || Used on one trip and already falling apart. || This worked great for our trip. Our 3 year old wants to use it all the time. || I love the way it looks. It fits a lot of my things in it, and was perfect to take on a trip. || Worked well for our trip",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
576,Jacket Fabric Sweatshirt,"Feedbacks about: ""fabric, jacket"", ""jacket"", ""jacket, sweatshirt"".","jacket, fabric, sweatshirt, hood, sleeve, cute",411,I loved this jacket! Perfect fit and able to wear a sweatshirt or polar fleece under it without it being constrictive. I || the hood is small the jacket does not protect when there is wind and the pockets are not so deep || the jacket is super comfy but the sleeves run too short || Dissatisfied with the fabric of jacket . Feels like paper . || You should know that the fabric of the back of this jacket is not the waterproof/windproof material that the front is an,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
381,Card,"Feedbacks about: ""card"".",card,409,"Not enough cards, run through them pretty fast and then its over. || Hold cards she uses it every day || Looks good... Holds cards, not much else to it... || Not was I thought it was. Thought it came full of cards || Looks so nice. perfect for less cards",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
465,Tooth Dent Mouth,"Feedbacks about: ""tooth"", ""handle, dent"", ""dent, lid"".","tooth, dent, mouth, handle, lid, toothbrush",392,The handle is more less just decorative. Useless for using. Dent on front of fridge. || Arrived with dents all over lid. Very disappointed. || teeth are too small for my mouth - tried many many times to put them in my mouth - does not work - so I wasted money on  || This is very awkward if you are used to Sonicare toothbrushes. It is too big to maneuver in your mouth and also you have || These teeth were huge! I cut them down to fit my teeth.,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
318,Hat,"Feedbacks about: ""hat"".",hat,383,"They advertise that you can roll the hat---and you can! || THIS IS A VERY PRETTY HAT BUT NOT FOR ME. || Looks good, wanted to lean forward, top heavy. Needed to zip tie the hat back. || Hat was a little large. || It's just cheaply ironed on. Hat is soft and comfortable.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
668,Keyboard Key Certain,"Feedbacks about: ""keyboard, key"", ""key, keyboard"", ""certain key, keyboard"".","keyboard, key, certain, solid, keystroke, windows",381,"Within 6 months a key from the keyboard popped up and was lost and the hinge broke even though I only used the hinge to  || I have been using this keyboard for about 2 months and so far so good. Nice feel to the keys. I was worried that it woul || LOVED this keyboard when I first got it. Worked perfectly for 7 days and then the keys started typing the wrong things ( || Certain keys on the keyboard just stopped randomly working today! Highly disappointed. || THe keyboard is solid, Keystrokes have good vertical travel. Its quiet and not heavy. The mouse is also good but the USB",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
